source;hyperlink;locality;postcode;house_is;property_subtype;price;sale;rooms_number;area;kitchen_has;furnished;open_fire;terrace;terrace_area;garden;garden_area;land_surface;land_plot_surface;facades_number;swimming_pool_has
7;https://www.immoweb.be/en/classified/flat-studio/for-sale/nieuwpoort/8620/8931032;nieuwpoort;8620;FALSE;flat-studio;175000;None;None;34;TRUE;FALSE;FALSE;TRUE;4;FALSE;None;None;None;None;FALSE
7;https://www.immoweb.be/en/classified/penthouse/for-sale/schaerbeek/1030/8931019;schaerbeek;1030;FALSE;penthouse;370000;None;3;140;FALSE;FALSE;FALSE;TRUE;None;FALSE;None;None;None;2;FALSE
7;https://www.immoweb.be/en/classified/apartment/for-sale/ieper/8900/8824703;ieper;8900;FALSE;apartment;219000;None;1;57;TRUE;FALSE;FALSE;FALSE;None;FALSE;None;None;None;None;FALSE
7;https://www.immoweb.be/en/classified/apartment/for-sale/anderlecht/1070/8931013;anderlecht;1070;FALSE;apartment;219000;None;3;98;TRUE;FALSE;FALSE;TRUE;8;FALSE;None;None;None;2;FALSE
7;https://www.immoweb.be/en/classified/duplex/for-sale/grimbergen/1850/8931008;grimbergen;1850;FALSE;duplex;319000;None;2;136;TRUE;FALSE;FALSE;TRUE;4;FALSE;None;None;None;2;FALSE
7;https://www.immoweb.be/en/classified/apartment/for-sale/molenbeek-saint-jean/1080/8931004;molenbeek-saint-jean;1080;FALSE;apartment;188000;None;2;103;TRUE;FALSE;FALSE;TRUE;20;FALSE;None;None;None;4;FALSE
7;https://www.immoweb.be/en/classified/duplex/for-sale/ixelles/1050/8930999;ixelles;1050;FALSE;duplex;650000;None;4;185;FALSE;FALSE;TRUE;TRUE;35;TRUE;135;None;None;None;FALSE
7;https://www.immoweb.be/en/classified/apartment/for-sale/uccle/1180/8930998;uccle;1180;FALSE;apartment;240000;None;1;70;FALSE;FALSE;FALSE;FALSE;None;FALSE;None;None;None;None;FALSE
7;https://www.immoweb.be/en/classified/apartment/for-sale/ronse/9600/8930994;ronse;9600;FALSE;apartment;199000;None;1;97;TRUE;FALSE;FALSE;FALSE;None;FALSE;None;None;None;4;FALSE
7;https://www.immoweb.be/en/classified/ground-floor/for-sale/borgerhout/2140/8930988;borgerhout;2140;FALSE;ground-floor;299500;None;2;103;TRUE;FALSE;FALSE;TRUE;6;TRUE;21;None;None;2;FALSE
7;https://www.immoweb.be/en/classified/apartment/for-sale/oostende/8400/8930983;oostende;8400;FALSE;apartment;214750;None;1;None;FALSE;FALSE;FALSE;FALSE;None;FALSE;None;None;None;2;FALSE
7;https://www.immoweb.be/en/classified/apartment/for-sale/mechelen/2800/8930962;mechelen;2800;FALSE;apartment;299000;None;2;None;TRUE;FALSE;FALSE;TRUE;15;FALSE;None;None;None;None;FALSE
7;https://www.immoweb.be/en/classified/apartment/for-sale/genk/3600/8930922;genk;3600;FALSE;apartment;260000;None;3;None;FALSE;FALSE;FALSE;FALSE;None;FALSE;None;None;None;None;FALSE
7;https://www.immoweb.be/en/classified/apartment/for-sale/uccle/1180/8930914;uccle;1180;FALSE;apartment;749000;None;4;182;TRUE;FALSE;TRUE;TRUE;3;FALSE;None;None;None;3;FALSE
7;https://www.immoweb.be/en/classified/apartment/for-sale/borgerhout/2140/8930907;borgerhout;2140;FALSE;apartment;157000;None;2;85;TRUE;FALSE;FALSE;TRUE;2;FALSE;None;None;None;2;FALSE
7;https://www.immoweb.be/en/classified/apartment/for-sale/temse/9140/8879264;temse;9140;FALSE;apartment;176000;None;2;100;TRUE;FALSE;FALSE;TRUE;None;FALSE;None;None;None;2;FALSE
7;https://www.immoweb.be/en/classified/apartment/for-sale/houthalen/3530/8930896;houthalen;3530;FALSE;apartment;199950;None;2;None;TRUE;FALSE;FALSE;FALSE;None;FALSE;None;None;None;None;FALSE
7;https://www.immoweb.be/en/classified/duplex/for-sale/houthalen/3530/8930895;houthalen;3530;FALSE;duplex;199950;None;2;None;TRUE;FALSE;FALSE;FALSE;None;FALSE;None;None;None;None;FALSE
7;https://www.immoweb.be/en/classified/apartment/for-sale/schaerbeek/1030/8930892;schaerbeek;1030;FALSE;apartment;250000;None;2;85;TRUE;FALSE;FALSE;FALSE;None;FALSE;None;None;None;None;FALSE
7;https://www.immoweb.be/en/classified/apartment/for-sale/beveren/9120/8930890;beveren;9120;FALSE;apartment;198500;None;2;112;TRUE;FALSE;FALSE;TRUE;None;FALSE;None;None;None;2;FALSE
7;https://www.immoweb.be/en/classified/duplex/for-sale/hoeilaart/1560/8930889;hoeilaart;1560;FALSE;duplex;229000;None;2;105;TRUE;FALSE;FALSE;FALSE;None;FALSE;None;None;None;2;FALSE
7;https://www.immoweb.be/en/classified/ground-floor/for-sale/stabroek/2940/8930888;stabroek;2940;FALSE;ground-floor;179000;None;1;63;TRUE;FALSE;FALSE;FALSE;None;FALSE;None;None;None;None;FALSE
7;https://www.immoweb.be/en/classified/penthouse/for-sale/kraainem/1950/8930878;kraainem;1950;FALSE;penthouse;280000;None;1;60;TRUE;FALSE;FALSE;TRUE;80;FALSE;None;None;None;3;FALSE
7;https://www.immoweb.be/en/classified/house/for-sale/huy/4500/8941331;huy;4500;TRUE;house;148500;None;2;126;TRUE;FALSE;FALSE;TRUE;17;FALSE;None;None;50;3;FALSE
7;https://www.immoweb.be/en/classified/house/for-sale/thieu/7070/8941317;thieu;7070;TRUE;house;315000;None;3;144;TRUE;FALSE;FALSE;FALSE;None;TRUE;None;None;1090;4;FALSE
7;https://www.immoweb.be/en/classified/house/for-sale/schaerbeek/1030/8941247;schaerbeek;1030;TRUE;house;449000;None;4;195;TRUE;FALSE;FALSE;FALSE;None;TRUE;20;None;80;2;FALSE
7;https://www.immoweb.be/en/classified/house/for-sale/saint-nicolas/4420/8941299;saint-nicolas;4420;TRUE;house;250000;None;4;175;TRUE;FALSE;FALSE;FALSE;None;TRUE;135;None;245;3;FALSE
7;https://www.immoweb.be/en/classified/house/for-sale/seilles/5300/8941285;seilles;5300;TRUE;house;75000;None;1;None;FALSE;FALSE;FALSE;FALSE;None;FALSE;None;None;205;None;FALSE
7;https://www.immoweb.be/en/classified/house/for-sale/opwijk/1745/8941213;opwijk;1745;TRUE;house;389500;None;3;145;FALSE;FALSE;FALSE;TRUE;None;FALSE;None;None;402;3;FALSE
7;https://www.immoweb.be/en/classified/house/for-sale/liege/4000/8941221;liege;4000;TRUE;house;169000;None;4;290;FALSE;FALSE;FALSE;TRUE;None;FALSE;None;None;115;2;FALSE
7;https://www.immoweb.be/en/classified/house/for-sale/izegem/8870/8941219;izegem;8870;TRUE;house;179000;None;3;149;FALSE;FALSE;FALSE;FALSE;None;FALSE;None;None;340;3;FALSE
7;https://www.immoweb.be/en/classified/house/for-sale/zedelgem/8210/8941218;zedelgem;8210;TRUE;house;375200;None;3;None;FALSE;FALSE;FALSE;TRUE;None;FALSE;None;None;446;3;FALSE
7;https://www.immoweb.be/en/classified/house/for-sale/oostrozebeke/8780/8941217;oostrozebeke;8780;TRUE;house;260500;None;4;140;FALSE;FALSE;FALSE;TRUE;None;FALSE;None;None;162;2;FALSE
7;https://www.immoweb.be/en/classified/house/for-sale/ceroux-mousty/1341/8941200;ceroux-mousty;1341;TRUE;house;320000;None;3;128;TRUE;FALSE;FALSE;TRUE;None;FALSE;None;None;1100;3;FALSE
7;https://www.immoweb.be/en/classified/house/for-sale/tamines/5060/8870007;tamines;5060;TRUE;house;179000;None;2;None;TRUE;FALSE;FALSE;FALSE;None;FALSE;None;None;None;3;FALSE
7;https://www.immoweb.be/en/classified/house/for-sale/auvelais/5060/8941205;auvelais;5060;TRUE;house;165000;None;2;None;FALSE;FALSE;FALSE;FALSE;None;FALSE;None;None;None;3;FALSE
7;https://www.immoweb.be/en/classified/house/for-sale/gembloux/5030/8941204;gembloux;5030;TRUE;house;199000;None;2;None;FALSE;FALSE;FALSE;FALSE;None;FALSE;None;None;None;4;FALSE
7;https://www.immoweb.be/en/classified/house/for-sale/hoboken/2660/8941202;hoboken;2660;TRUE;house;235000;None;3;165;TRUE;FALSE;FALSE;FALSE;None;TRUE;140;None;240;2;FALSE
7;https://www.immoweb.be/en/classified/house/for-sale/dampremy/6020/8784291;dampremy;6020;TRUE;house;129900;None;3;None;FALSE;FALSE;FALSE;TRUE;None;FALSE;None;None;176;3;FALSE
7;https://www.immoweb.be/en/classified/villa/for-sale/wavre/1300/8941197;wavre;1300;TRUE;villa;445000;None;4;120;FALSE;FALSE;TRUE;TRUE;None;FALSE;None;None;900;4;FALSE
7;https://www.immoweb.be/en/classified/house/for-sale/court-saint-etienne/1490/8854027;court-saint-etienne;1490;TRUE;house;375000;None;4;150;TRUE;FALSE;FALSE;TRUE;None;FALSE;None;None;380;3;FALSE
7;https://www.immoweb.be/en/classified/house/for-sale/charleroi/6000/8941187;charleroi;6000;TRUE;house;159000;None;5;193;TRUE;FALSE;FALSE;TRUE;41;TRUE;565;None;565;3;FALSE
7;https://www.immoweb.be/en/classified/apartment-block/for-sale/evere/1140/8941177;evere;1140;TRUE;apartment-block;450000;None;1;None;FALSE;FALSE;FALSE;FALSE;None;FALSE;None;None;120;2;FALSE
7;https://www.immoweb.be/en/classified/exceptional-property/for-sale/sint-amandsberg/9040/8941176;sint-amandsberg;9040;TRUE;exceptional-property;399500;None;3;None;TRUE;FALSE;FALSE;FALSE;None;FALSE;None;None;None;None;FALSE
7;https://www.immoweb.be/en/classified/exceptional-property/for-sale/oostakker/9041/8941175;oostakker;9041;TRUE;exceptional-property;399500;None;3;None;TRUE;FALSE;FALSE;FALSE;None;FALSE;None;None;None;None;FALSE
7;https://www.immoweb.be/en/classified/exceptional-property/for-sale/gentbrugge/9050/8941174;gentbrugge;9050;TRUE;exceptional-property;299500;None;4;None;TRUE;FALSE;FALSE;FALSE;None;FALSE;None;None;None;None;FALSE
7;https://www.immoweb.be/en/classified/villa/for-sale/pont-a-celles-luttre/6238/8941172;pont-a-celles-luttre;6238;TRUE;villa;269900;None;3;120;TRUE;FALSE;FALSE;TRUE;20;TRUE;500;None;857;4;FALSE
7;https://www.immoweb.be/en/classified/house/for-sale/ruiselede/8755/8565801;ruiselede;8755;TRUE;house;434500;None;3;138;TRUE;FALSE;FALSE;TRUE;None;TRUE;None;None;621;None;FALSE
7;https://www.immoweb.be/en/classified/house/for-sale/ruiselede/8755/8565779;ruiselede;8755;TRUE;house;434500;None;3;139;TRUE;FALSE;FALSE;TRUE;None;TRUE;None;None;619;None;FALSE
7;https://www.immoweb.be/en/classified/house/for-sale/ruiselede/8755/8565778;ruiselede;8755;TRUE;house;467500;None;3;146;TRUE;FALSE;FALSE;TRUE;None;TRUE;None;None;648;None;FALSE
7;https://www.immoweb.be/en/classified/house/for-sale/assenede/9960/8906640;assenede;9960;TRUE;house;189000;None;2;None;TRUE;FALSE;FALSE;TRUE;None;TRUE;None;None;173;3;FALSE
7;https://www.immoweb.be/en/classified/house/for-sale/tournai/7500/8941163;tournai;7500;TRUE;house;130000;None;2;117;FALSE;FALSE;FALSE;TRUE;None;FALSE;None;None;170;2;FALSE
7;https://www.immoweb.be/en/classified/house/for-sale/machelen/9870/8941162;machelen;9870;TRUE;house;None;None;3;None;FALSE;FALSE;FALSE;FALSE;None;FALSE;None;None;None;None;FALSE
7;https://www.immoweb.be/en/classified/apartment/for-sale/averbode/3271/8930875;averbode;3271;FALSE;apartment;281500;None;2;111;TRUE;FALSE;FALSE;TRUE;13;FALSE;None;None;None;2;FALSE
7;https://www.immoweb.be/en/classified/apartment/for-sale/averbode/3271/8930874;averbode;3271;FALSE;apartment;282000;None;2;118;TRUE;FALSE;FALSE;TRUE;11;FALSE;None;None;None;3;FALSE
7;https://www.immoweb.be/en/classified/apartment/for-sale/averbode/3271/8930873;averbode;3271;FALSE;apartment;282000;None;2;114;TRUE;FALSE;FALSE;TRUE;30;TRUE;27;None;None;3;FALSE
7;https://www.immoweb.be/en/classified/ground-floor/for-sale/averbode/3271/8930872;averbode;3271;FALSE;ground-floor;290000;None;2;110;TRUE;FALSE;FALSE;TRUE;30;TRUE;60;None;None;3;FALSE
7;https://www.immoweb.be/en/classified/apartment/for-sale/woluwe-saint-pierre/1150/8930866;woluwe-saint-pierre;1150;FALSE;apartment;259000;None;1;60;FALSE;FALSE;FALSE;TRUE;4;FALSE;None;None;None;None;FALSE
7;https://www.immoweb.be/en/classified/apartment/for-sale/uccle/1180/8930835;uccle;1180;FALSE;apartment;215000;None;1;70;FALSE;FALSE;FALSE;TRUE;8;TRUE;None;None;None;None;FALSE
7;https://www.immoweb.be/en/classified/apartment/for-sale/wichelen/9260/8930792;wichelen;9260;FALSE;apartment;259000;None;3;104;TRUE;FALSE;FALSE;TRUE;21;FALSE;None;None;None;4;FALSE
7;https://www.immoweb.be/en/classified/apartment/for-sale/deinze/9800/8930761;deinze;9800;FALSE;apartment;247500;None;3;100;FALSE;FALSE;FALSE;FALSE;None;FALSE;None;None;None;None;FALSE
7;https://www.immoweb.be/en/classified/apartment/for-sale/st-georges-sur-meuse/4470/8930753;st-georges-sur-meuse;4470;FALSE;apartment;210000;None;2;110;TRUE;FALSE;FALSE;TRUE;None;TRUE;None;None;None;None;FALSE
7;https://www.immoweb.be/en/classified/apartment/for-sale/antwerp/2050/8930759;antwerp;2050;FALSE;apartment;345000;None;2;111;FALSE;FALSE;FALSE;TRUE;14;FALSE;None;None;None;2;FALSE
7;https://www.immoweb.be/en/classified/duplex/for-sale/profondeville/5170/8900379;profondeville;5170;FALSE;duplex;225000;None;3;160;TRUE;FALSE;FALSE;TRUE;25;FALSE;None;None;None;2;FALSE
7;https://www.immoweb.be/en/classified/apartment/for-sale/borgloon/3840/8930748;borgloon;3840;FALSE;apartment;259200;None;2;92;TRUE;FALSE;FALSE;TRUE;24;FALSE;None;None;None;3;FALSE
7;https://www.immoweb.be/en/classified/apartment/for-sale/molenbeek-saint-jean/1080/8930744;molenbeek-saint-jean;1080;FALSE;apartment;185000;None;2;85;TRUE;FALSE;FALSE;FALSE;None;FALSE;None;None;None;2;FALSE
7;https://www.immoweb.be/en/classified/apartment/for-sale/middelkerke/8430/8567600;middelkerke;8430;FALSE;apartment;305000;None;2;77;TRUE;TRUE;FALSE;FALSE;None;FALSE;None;None;None;None;FALSE
7;https://www.immoweb.be/en/classified/apartment/for-sale/schaerbeek/1030/8930695;schaerbeek;1030;FALSE;apartment;320000;None;2;100;TRUE;FALSE;FALSE;FALSE;None;FALSE;None;None;None;None;FALSE
7;https://www.immoweb.be/en/classified/apartment/for-sale/waregem/8790/8930687;waregem;8790;FALSE;apartment;1995000;None;8;67;TRUE;FALSE;FALSE;FALSE;None;FALSE;None;None;None;3;FALSE
7;https://www.immoweb.be/en/classified/ground-floor/for-sale/zaventem/1930/8826521;zaventem;1930;FALSE;ground-floor;259000;None;2;78;TRUE;FALSE;FALSE;TRUE;None;TRUE;None;None;None;None;FALSE
7;https://www.immoweb.be/en/classified/apartment/for-sale/leuze-en-hainaut/7900/8930672;leuze-en-hainaut;7900;FALSE;apartment;250000;None;3;188;FALSE;FALSE;FALSE;TRUE;16;FALSE;None;None;None;2;FALSE
7;https://www.immoweb.be/en/classified/duplex/for-sale/vilvoorde/1800/8930669;vilvoorde;1800;FALSE;duplex;269000;None;2;112;TRUE;FALSE;FALSE;TRUE;1;FALSE;None;None;None;3;FALSE
7;https://www.immoweb.be/en/classified/apartment/for-sale/namur/5000/8913319;namur;5000;FALSE;apartment;120000;None;1;45;FALSE;FALSE;FALSE;FALSE;None;FALSE;None;None;None;None;FALSE
7;https://www.immoweb.be/en/classified/apartment/for-sale/brasschaat/2930/8835071;brasschaat;2930;FALSE;apartment;264000;None;3;122;TRUE;FALSE;FALSE;TRUE;None;FALSE;None;None;None;2;FALSE
7;https://www.immoweb.be/en/classified/apartment/for-sale/saint-georges-sur-meuse/4470/8930627;saint-georges-sur-meuse;4470;FALSE;apartment;209000;None;3;90;TRUE;FALSE;FALSE;TRUE;8;FALSE;None;None;None;4;FALSE
7;https://www.immoweb.be/en/classified/apartment/for-sale/hoboken/2660/8930594;hoboken;2660;FALSE;apartment;175000;None;1;74;TRUE;FALSE;FALSE;TRUE;7;FALSE;None;None;None;2;FALSE
7;https://www.immoweb.be/en/classified/apartment/for-sale/antwerp/2050/8865952;antwerp;2050;FALSE;apartment;210000;None;2;None;FALSE;FALSE;FALSE;TRUE;None;FALSE;None;None;None;None;FALSE
7;https://www.immoweb.be/en/classified/apartment/for-sale/schaerbeek/1030/8930592;schaerbeek;1030;FALSE;apartment;289000;None;2;95;TRUE;FALSE;FALSE;TRUE;8;FALSE;None;None;None;2;FALSE
7;https://www.immoweb.be/en/classified/apartment/for-sale/louvain-la-neuve/1348/8930589;louvain-la-neuve;1348;FALSE;apartment;295000;None;1;65;TRUE;FALSE;FALSE;TRUE;6;TRUE;None;None;None;1;FALSE
7;https://www.immoweb.be/en/classified/apartment/for-sale/seraing/4100/8926651;seraing;4100;FALSE;apartment;215000;None;2;100;FALSE;FALSE;FALSE;TRUE;None;FALSE;None;None;None;None;FALSE
7;https://www.immoweb.be/en/classified/apartment/for-sale/zwevegem/8550/8930582;zwevegem;8550;FALSE;apartment;159000;None;3;117;TRUE;FALSE;FALSE;TRUE;9;FALSE;None;None;None;2;FALSE
7;https://www.immoweb.be/en/classified/house/for-sale/brugelette/7940/8941160;brugelette;7940;TRUE;house;155000;None;3;None;FALSE;FALSE;FALSE;FALSE;None;FALSE;None;None;None;2;FALSE
7;https://www.immoweb.be/en/classified/house/for-sale/ormeignies/7802/8941158;ormeignies;7802;TRUE;house;135000;None;3;None;FALSE;FALSE;FALSE;FALSE;None;FALSE;None;None;None;4;FALSE
7;https://www.immoweb.be/en/classified/house/for-sale/haulchin/7120/8941149;haulchin;7120;TRUE;house;130000;None;1;80;FALSE;FALSE;FALSE;TRUE;10;TRUE;840;None;920;3;FALSE
7;https://www.immoweb.be/en/classified/house/for-sale/woesten/8640/8941147;woesten;8640;TRUE;house;249850;None;3;125;TRUE;FALSE;FALSE;TRUE;61;TRUE;250;None;575;3;FALSE
7;https://www.immoweb.be/en/classified/house/for-sale/rollegem/8510/8894945;rollegem;8510;TRUE;house;199500;None;3;179;TRUE;FALSE;FALSE;TRUE;35;TRUE;None;None;484;3;FALSE
7;https://www.immoweb.be/en/classified/town-house/for-sale/poperinge/8970/8941141;poperinge;8970;TRUE;town-house;339000;None;3;None;TRUE;FALSE;FALSE;FALSE;None;TRUE;None;None;140;2;FALSE
7;https://www.immoweb.be/en/classified/house/for-sale/oostende/8400/8941139;oostende;8400;TRUE;house;269000;None;4;None;TRUE;FALSE;FALSE;FALSE;None;FALSE;None;None;None;2;FALSE
7;https://www.immoweb.be/en/classified/house/for-sale/oudenburg/8460/8941136;oudenburg;8460;TRUE;house;159000;None;2;None;TRUE;FALSE;FALSE;FALSE;None;TRUE;None;None;365;3;FALSE
7;https://www.immoweb.be/en/classified/house/for-sale/desselgem/8792/8941135;desselgem;8792;TRUE;house;239000;None;3;115;FALSE;FALSE;FALSE;FALSE;None;TRUE;None;None;144;2;FALSE
7;https://www.immoweb.be/en/classified/house/for-sale/blankenberge/8370/8877977;blankenberge;8370;TRUE;house;245000;None;3;None;FALSE;FALSE;FALSE;FALSE;None;FALSE;None;None;55;None;FALSE
7;https://www.immoweb.be/en/classified/house/for-sale/blankenberge/8370/8838946;blankenberge;8370;TRUE;house;145000;None;2;None;TRUE;FALSE;FALSE;FALSE;None;FALSE;None;None;None;2;FALSE
7;https://www.immoweb.be/en/classified/villa/for-sale/jodoigne/1370/8941132;jodoigne;1370;TRUE;villa;395000;None;3;180;TRUE;FALSE;FALSE;TRUE;20;TRUE;1047;None;1047;None;FALSE
7;https://www.immoweb.be/en/classified/villa/for-sale/afsnee/9051/8941128;afsnee;9051;TRUE;villa;1160000;None;5;473;TRUE;FALSE;FALSE;FALSE;None;TRUE;None;None;5629;4;FALSE
7;https://www.immoweb.be/en/classified/manor-house/for-sale/nazareth/9810/8941127;nazareth;9810;TRUE;manor-house;549000;None;4;366;FALSE;FALSE;TRUE;FALSE;None;FALSE;None;None;688;4;FALSE
7;https://www.immoweb.be/en/classified/house/for-sale/langdorp/3201/8941123;langdorp;3201;TRUE;house;443000;None;2;170;TRUE;FALSE;TRUE;FALSE;None;TRUE;1500;None;1720;4;FALSE
7;https://www.immoweb.be/en/classified/house/for-sale/heverlee/3001/8941122;heverlee;3001;TRUE;house;449500;None;5;160;FALSE;TRUE;FALSE;FALSE;None;TRUE;107;None;261;3;FALSE
7;https://www.immoweb.be/en/classified/house/for-sale/zele/9240/8941118;zele;9240;TRUE;house;189000;None;2;None;FALSE;FALSE;FALSE;FALSE;None;TRUE;None;None;705;None;FALSE
7;https://www.immoweb.be/en/classified/house/for-sale/hemiksem/2620/8941116;hemiksem;2620;TRUE;house;229000;None;3;220;FALSE;FALSE;FALSE;TRUE;30;TRUE;14;None;130;None;FALSE
7;https://www.immoweb.be/en/classified/house/for-sale/bellegem/8510/8941110;bellegem;8510;TRUE;house;310000;None;2;106;FALSE;FALSE;FALSE;FALSE;None;TRUE;800;None;1250;None;FALSE
7;https://www.immoweb.be/en/classified/house/for-sale/marke/8510/8941109;marke;8510;TRUE;house;230000;None;4;204;FALSE;FALSE;FALSE;TRUE;None;FALSE;None;None;416;2;FALSE
7;https://www.immoweb.be/en/classified/house/for-sale/wachtebeke/9185/8941093;wachtebeke;9185;TRUE;house;None;None;3;None;TRUE;FALSE;FALSE;FALSE;None;FALSE;None;None;260;None;FALSE
7;https://www.immoweb.be/en/classified/house/for-sale/mons/7000/8941092;mons;7000;TRUE;house;160000;None;6;215;TRUE;FALSE;FALSE;FALSE;None;FALSE;None;None;None;2;FALSE
7;https://www.immoweb.be/en/classified/house/for-sale/tongeren/3700/8941091;tongeren;3700;TRUE;house;300000;None;3;118;TRUE;FALSE;FALSE;TRUE;30;TRUE;282;None;874;2;FALSE
7;https://www.immoweb.be/en/classified/manor-house/for-sale/onze-lieve-vrouw-waver/2861/8941087;onze-lieve-vrouw-waver;2861;TRUE;manor-house;1295000;None;5;515;TRUE;FALSE;TRUE;TRUE;None;TRUE;None;None;2971;4;TRUE
7;https://www.immoweb.be/en/classified/house/for-sale/geraardsbergen/9500/8941074;geraardsbergen;9500;TRUE;house;298500;None;3;None;TRUE;FALSE;FALSE;TRUE;None;FALSE;None;None;840;2;FALSE
7;https://www.immoweb.be/en/classified/house/for-sale/halle/1500/8941084;halle;1500;TRUE;house;339000;None;5;135;TRUE;FALSE;FALSE;TRUE;20;FALSE;None;None;212;2;FALSE
7;https://www.immoweb.be/en/classified/farmhouse/for-sale/assesse/5330/8941083;assesse;5330;TRUE;farmhouse;525000;None;12;800;TRUE;FALSE;FALSE;TRUE;50;TRUE;2200;None;2200;4;FALSE
7;https://www.immoweb.be/en/classified/house/for-sale/bruxelles/1020/8852560;bruxelles;1020;TRUE;house;320000;None;3;185;TRUE;FALSE;FALSE;FALSE;None;FALSE;None;None;None;None;FALSE
7;https://www.immoweb.be/en/classified/apartment-block/for-sale/waremme/4300/8772208;waremme;4300;TRUE;apartment-block;329000;None;6;220;TRUE;FALSE;FALSE;TRUE;40;TRUE;672;None;882;3;FALSE
7;https://www.immoweb.be/en/classified/house/for-sale/stavelot/4970/8623138;stavelot;4970;TRUE;house;110000;None;4;None;FALSE;FALSE;FALSE;FALSE;None;FALSE;None;None;70;2;FALSE
7;https://www.immoweb.be/en/classified/apartment/for-sale/harelbeke/8530/8930579;harelbeke;8530;FALSE;apartment;195000;None;2;86;TRUE;FALSE;FALSE;FALSE;None;FALSE;None;None;None;2;FALSE
7;https://www.immoweb.be/en/classified/apartment/for-sale/zwevezele/8750/8930575;zwevezele;8750;FALSE;apartment;229000;None;2;72;TRUE;FALSE;FALSE;TRUE;20;FALSE;None;None;None;2;FALSE
7;https://www.immoweb.be/en/classified/duplex/for-sale/braine-le-comte/7090/8930570;braine-le-comte;7090;FALSE;duplex;195000;None;4;250;FALSE;FALSE;FALSE;TRUE;24;FALSE;None;None;None;2;FALSE
7;https://www.immoweb.be/en/classified/apartment/for-sale/knokke/8300/8825634;knokke;8300;FALSE;apartment;1454000;None;5;224;FALSE;FALSE;FALSE;TRUE;27;FALSE;None;None;None;2;FALSE
7;https://www.immoweb.be/en/classified/apartment/for-sale/knokke/8300/8930550;knokke;8300;FALSE;apartment;364900;None;2;80;TRUE;FALSE;FALSE;TRUE;None;FALSE;None;None;None;2;FALSE
7;https://www.immoweb.be/en/classified/apartment/for-sale/oostende/8400/8930547;oostende;8400;FALSE;apartment;199000;None;2;153;FALSE;FALSE;FALSE;FALSE;None;FALSE;None;None;None;2;FALSE
7;https://www.immoweb.be/en/classified/apartment/for-sale/quenast/1430/8930526;quenast;1430;FALSE;apartment;250000;None;2;100;TRUE;FALSE;FALSE;FALSE;None;FALSE;None;None;None;None;FALSE
7;https://www.immoweb.be/en/classified/apartment/for-sale/braine-le-comte/7090/8930525;braine-le-comte;7090;FALSE;apartment;280000;None;3;120;TRUE;FALSE;FALSE;TRUE;15;FALSE;None;None;None;2;FALSE
7;https://www.immoweb.be/en/classified/apartment/for-sale/saint-josse-ten-noode/1210/8930524;saint-josse-ten-noode;1210;FALSE;apartment;195000;None;1;50;FALSE;FALSE;FALSE;FALSE;None;FALSE;None;None;None;2;FALSE
7;https://www.immoweb.be/en/classified/penthouse/for-sale/zellik/1731/8821126;zellik;1731;FALSE;penthouse;310000;None;2;140;TRUE;FALSE;FALSE;TRUE;None;FALSE;None;None;None;4;FALSE
7;https://www.immoweb.be/en/classified/apartment/for-sale/brasschaat/2930/8930514;brasschaat;2930;FALSE;apartment;499000;None;5;None;TRUE;FALSE;FALSE;TRUE;10;FALSE;None;None;None;None;FALSE
7;https://www.immoweb.be/en/classified/ground-floor/for-sale/antwerp/2050/8877555;antwerp;2050;FALSE;ground-floor;239000;None;2;None;FALSE;FALSE;FALSE;TRUE;None;FALSE;None;None;None;None;FALSE
7;https://www.immoweb.be/en/classified/apartment/for-sale/ixelles/1050/8930502;ixelles;1050;FALSE;apartment;560000;None;3;140;TRUE;FALSE;FALSE;TRUE;32;FALSE;None;None;None;2;FALSE
7;https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1080/8845105;bruxelles;1080;FALSE;apartment;209000;None;2;85;TRUE;FALSE;FALSE;TRUE;3;FALSE;None;None;None;None;FALSE
7;https://www.immoweb.be/en/classified/apartment/for-sale/borgerhout/2140/8930489;borgerhout;2140;FALSE;apartment;174000;None;1;53;FALSE;TRUE;FALSE;TRUE;1;FALSE;None;None;None;2;FALSE
7;https://www.immoweb.be/en/classified/apartment/for-sale/aalst/9300/8930474;aalst;9300;FALSE;apartment;189000;None;2;95;TRUE;FALSE;FALSE;FALSE;None;FALSE;None;None;None;None;FALSE
7;https://www.immoweb.be/en/classified/apartment/for-sale/antwerp-1/2018/8930457;antwerp-1;2018;FALSE;apartment;239000;None;2;74;TRUE;FALSE;FALSE;FALSE;None;FALSE;None;None;None;2;FALSE
7;https://www.immoweb.be/en/classified/apartment/for-sale/jemeppe-sur-sambre/5190/8930470;jemeppe-sur-sambre;5190;FALSE;apartment;159500;None;2;110;TRUE;FALSE;FALSE;TRUE;8;FALSE;None;None;None;None;FALSE
7;https://www.immoweb.be/en/classified/apartment/for-sale/st-andries/8200/8914296;st-andries;8200;FALSE;apartment;200000;None;2;104;TRUE;FALSE;FALSE;FALSE;None;FALSE;None;None;None;3;FALSE
7;https://www.immoweb.be/en/classified/apartment/for-sale/liege/4000/8930451;liege;4000;FALSE;apartment;95000;None;2;83;FALSE;FALSE;FALSE;FALSE;None;FALSE;None;None;None;2;FALSE
